season_id,student_id,stage,commission_id,max_score,evaluator_count,score_range,avg_score,range_pct_of_stage,student_name,topic_area,topic_title
S2026_SPRING,STU_0120,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,2.0,17.333333333333332,8.0,Дорж.Идэр,Web Systems,Role-based dashboard for university information systems
S2026_SPRING,STU_0119,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,2.0,18.625,8.0,Бат.Хулан,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0082,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,2.0,19.833333333333332,8.0,Алтан.Мөнх-Оргил,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0121,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,2.0,18.875,8.0,Болд.Ганзориг,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0112,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,2.0,18.833333333333332,8.0,Ням.Төгөлдөр,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0114,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,2.0,17.833333333333332,8.0,Алтан.Наран,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0190,PRELIMINARY_DEFENSE,S2026_SPRING_COM_05,25.0,4,2.0,21.75,8.0,Бат.Мөнх-Оргил,Cybersecurity,Secure authentication model for student information systems
S2025_WINTER,STU_0037,PRELIMINARY_DEFENSE,S2025_WINTER_COM_07,25.0,4,2.0,21.0,8.0,Болд.Ариунзаяа,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0194,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,2.0,18.833333333333332,8.0,Очир.Ганзориг,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0191,PRELIMINARY_DEFENSE,S2026_SPRING_COM_05,25.0,4,2.0,19.0,8.0,Ням.Бат-Эрдэнэ,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0098,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,2.0,18.5,8.0,Цогт.Бат-Эрдэнэ,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0107,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,2.0,17.833333333333332,8.0,Ган.Оюун,Education Technology,Learning progress dashboard for undergraduate courses
S2025_WINTER,STU_0003,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_02,20.0,3,1.5,13.833333333333334,7.5,Төмөр.Бат-Эрдэнэ,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0222,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.5,14.166666666666666,7.5,Бат.Сод-Эрдэнэ,E-Commerce Systems,Shopping cart and order tracking system
S2025_WINTER,STU_0008,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_04,20.0,3,1.5,15.833333333333334,7.5,Жаргал.Марал,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0085,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.5,13.333333333333334,7.5,Сүх.Хулан,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0123,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,1.5,15.833333333333334,7.5,Ням.Төгөлдөр,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0180,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.5,14.75,7.5,Дорж.Марал,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0185,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_05,20.0,4,1.5,14.875,7.5,Очир.Билгүүн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0183,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.5,15.5,7.5,Сүх.Номин,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0102,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.5,16.0,7.5,Очир.Билгүүн,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0114,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.5,13.666666666666666,7.5,Алтан.Наран,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0110,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.5,13.666666666666666,7.5,Жаргал.Тэмүүлэн,Education Technology,Learning progress dashboard for undergraduate courses
S2025_WINTER,STU_0034,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_01,20.0,3,1.5,14.666666666666666,7.5,Ням.Оюун,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0190,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_05,20.0,4,1.5,17.25,7.5,Бат.Мөнх-Оргил,Cybersecurity,Secure authentication model for student information systems
S2025_WINTER,STU_0038,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_01,20.0,3,1.5,12.0,7.5,Сайн.Эрдэнэсувд,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0188,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,1.5,14.875,7.5,Жаргал.Идэр,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0197,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.5,16.0,7.5,Жаргал.Саруул,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0193,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.5,15.833333333333334,7.5,Эрдэнэ.Тэнүүн,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0119,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.5,13.666666666666666,7.5,Бат.Хулан,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0056,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,1.5,13.5,7.5,Бат.Дөлгөөн,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0051,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_05,20.0,4,1.5,14.875,7.5,Цогт.Ариунзаяа,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0163,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.5,15.0,7.5,Сайн.Оюун,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0063,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.5,14.5,7.5,Очир.Номин,Cloud/Microservices,Microservice-based thesis evaluation platform
S2025_WINTER,STU_0004,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_03,20.0,3,1.5,12.5,7.5,Сүх.Номин,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0209,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.5,13.666666666666666,7.5,Төмөр.Марал,IoT/Embedded Systems,IoT-based classroom environment monitoring system
S2026_SPRING,STU_0060,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.5,13.0,7.5,Буян.Одгэрэл,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0207,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.5,12.333333333333334,7.5,Алтан.Сод-Эрдэнэ,Cloud/Microservices,Containerized service architecture for student systems
S2025_WINTER,STU_0015,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_06,20.0,3,1.5,14.5,7.5,Ням.Идэр,IoT/Embedded Systems,IoT-based classroom environment monitoring system
S2026_SPRING,STU_0101,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,1.5,15.833333333333334,7.5,Төмөр.Энхжин,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0092,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.5,14.333333333333334,7.5,Төмөр.Тэнүүн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2025_WINTER,STU_0023,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_04,20.0,3,1.5,15.833333333333334,7.5,Төмөр.Энхрий,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0099,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.5,15.5,7.5,Эрдэнэ.Эрдэнэсувд,Cybersecurity,Access-control model for academic document systems
S2025_WINTER,STU_0022,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_01,20.0,3,1.5,14.666666666666666,7.5,Буян.Марал,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0204,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.5,15.625,7.5,Ням.Билгүүн,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0169,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,1.5,15.875,7.5,Ган.Мөнх-Оргил,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0142,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.5,14.666666666666666,7.5,Цогт.Тэнүүн,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0151,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_05,20.0,4,1.5,15.625,7.5,Сайн.Мөнх-Оргил,Web Systems,Role-based dashboard for university information systems
S2026_SPRING,STU_0148,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,1.5,15.75,7.5,Мөнх.Сод-Эрдэнэ,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0058,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,1.5,14.0,7.5,Очир.Саруул,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0057,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.5,14.833333333333334,7.5,Сайн.Одгэрэл,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0053,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,1.5,13.375,7.5,Сүх.Билгүүн,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0059,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.5,12.833333333333334,7.5,Ням.Марал,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0127,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_05,20.0,4,1.5,17.125,7.5,Бат.Сод-Эрдэнэ,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0128,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.5,12.166666666666666,7.5,Очир.Тэмүүлэн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2025_WINTER,STU_0044,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_05,20.0,4,1.5,14.625,7.5,Алтан.Марал,Mobile Applications,Mobile application for campus service access
S2025_WINTER,STU_0041,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_03,20.0,3,1.5,14.166666666666666,7.5,Ням.Эрдэнэсувд,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0176,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,1.5,16.0,7.5,Бат.Номин,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0072,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,1.5,12.833333333333334,7.5,Сүх.Одгэрэл,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0077,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,1.5,15.666666666666666,7.5,Мөнх.Саруул,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0213,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.5,13.166666666666666,7.5,Төмөр.Төгөлдөр,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0054,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,1.5,15.5,7.5,Цогт.Төгөлдөр,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0076,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,1.5,15.833333333333334,7.5,Сүх.Одгэрэл,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0082,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,2.5,28.375,7.142857142857143,Алтан.Мөнх-Оргил,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0092,FINAL_DEFENSE,S2026_SPRING_COM_08,35.0,3,2.5,29.833333333333332,7.142857142857143,Төмөр.Тэнүүн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2025_WINTER,STU_0045,FINAL_DEFENSE,S2025_WINTER_COM_04,35.0,3,2.5,27.0,7.142857142857143,Ням.Ариунзаяа,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0084,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,2.5,27.875,7.142857142857143,Цогт.Наран,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0109,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.5,29.833333333333332,7.142857142857143,Очир.Наран,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0102,FINAL_DEFENSE,S2026_SPRING_COM_08,35.0,3,2.5,29.0,7.142857142857143,Очир.Билгүүн,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0193,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.5,29.125,7.142857142857143,Эрдэнэ.Тэнүүн,Database Systems,Relational data model for defense score analysis
S2025_WINTER,STU_0033,FINAL_DEFENSE,S2025_WINTER_COM_02,35.0,3,2.5,27.666666666666668,7.142857142857143,Буян.Саруул,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0085,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.5,31.0,7.142857142857143,Сүх.Хулан,Computer Graphics,Graphics-based simulation for learning environments
S2025_WINTER,STU_0002,FINAL_DEFENSE,S2025_WINTER_COM_02,35.0,3,2.5,30.666666666666668,7.142857142857143,Алтан.Хүслэн,Web Systems,Role-based dashboard for university information systems
S2025_WINTER,STU_0009,FINAL_DEFENSE,S2025_WINTER_COM_02,35.0,3,2.5,25.166666666666668,7.142857142857143,Мөнх.Ананд,IoT/Embedded Systems,IoT-based classroom environment monitoring system
S2025_WINTER,STU_0016,FINAL_DEFENSE,S2025_WINTER_COM_07,35.0,5,2.5,28.0,7.142857142857143,Сүх.Ананд,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0117,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,2.5,28.5,7.142857142857143,Ган.Оюун,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0083,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.5,28.25,7.142857142857143,Бат.Номин,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0163,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,2.5,30.4,7.142857142857143,Сайн.Оюун,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0153,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,2.5,27.25,7.142857142857143,Буян.Ариунзаяа,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0218,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,2.5,32.75,7.142857142857143,Буян.Наран,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0101,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,2.5,29.5,7.142857142857143,Төмөр.Энхжин,E-Commerce Systems,Online marketplace prototype for local businesses
S2025_WINTER,STU_0015,FINAL_DEFENSE,S2025_WINTER_COM_06,35.0,3,2.5,30.5,7.142857142857143,Ням.Идэр,IoT/Embedded Systems,IoT-based classroom environment monitoring system
S2026_SPRING,STU_0219,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.5,25.166666666666668,7.142857142857143,Сайн.Төгөлдөр,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0211,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,2.5,31.125,7.142857142857143,Ням.Марал,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0094,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.5,25.875,7.142857142857143,Мөнх.Оюун,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0149,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.5,29.0,7.142857142857143,Ган.Билгүүн,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0064,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,2.5,26.875,7.142857142857143,Буян.Саруул,IoT/Embedded Systems,IoT-based classroom environment monitoring system
S2026_SPRING,STU_0156,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.5,30.5,7.142857142857143,Болд.Бат-Эрдэнэ,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0221,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,2.5,31.0,7.142857142857143,Жаргал.Ананд,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0177,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,2.5,29.75,7.142857142857143,Дорж.Номин,Cloud/Microservices,Microservice-based thesis evaluation platform
S2025_WINTER,STU_0043,FINAL_DEFENSE,S2025_WINTER_COM_03,35.0,4,2.5,31.25,7.142857142857143,Дорж.Тэнүүн,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0073,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.5,26.75,7.142857142857143,Болд.Эрдэнэсувд,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0072,FINAL_DEFENSE,S2026_SPRING_COM_09,35.0,4,2.5,28.5,7.142857142857143,Сүх.Одгэрэл,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0135,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.5,27.375,7.142857142857143,Жаргал.Болор,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0131,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.5,30.0,7.142857142857143,Буян.Саруул,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0079,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,2.5,29.9,7.142857142857143,Цогт.Төгөлдөр,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0146,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,2.5,29.166666666666668,7.142857142857143,Ган.Ариунзаяа,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0057,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.5,31.0,7.142857142857143,Сайн.Одгэрэл,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0140,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,2.5,24.875,7.142857142857143,Сайн.Ариунзаяа,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0093,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.5,20.5,6.0,Сайн.Ананд,Computer Graphics,Interactive visualization tool for academic data
S2025_WINTER,STU_0020,PRELIMINARY_DEFENSE,S2025_WINTER_COM_03,25.0,4,1.5,19.125,6.0,Мөнх.Ариунзаяа,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0160,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,18.25,6.0,Ган.Ариунзаяа,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0156,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.5,21.666666666666668,6.0,Болд.Бат-Эрдэнэ,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0167,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,1.5,19.75,6.0,Төмөр.Ариунзаяа,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0168,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,1.5,18.25,6.0,Болд.Марал,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0155,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.5,19.0,6.0,Эрдэнэ.Энхрий,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0065,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.5,17.333333333333332,6.0,Бат.Ананд,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0159,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,1.5,17.25,6.0,Ган.Саруул,Web Systems,Role-based dashboard for university information systems
S2026_SPRING,STU_0052,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.5,18.333333333333332,6.0,Болд.Тэмүүлэн,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0173,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,1.5,19.0,6.0,Сайн.Марал,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0210,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.5,21.125,6.0,Сайн.Сод-Эрдэнэ,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0099,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.5,20.5,6.0,Эрдэнэ.Эрдэнэсувд,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0216,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.5,17.0,6.0,Болд.Сод-Эрдэнэ,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0068,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.5,18.875,6.0,Ням.Саруул,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0061,PRELIMINARY_DEFENSE,S2026_SPRING_COM_05,25.0,4,1.5,16.875,6.0,Алтан.Хулан,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0221,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.5,19.833333333333332,6.0,Жаргал.Ананд,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0139,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,20.0,6.0,Буян.Тэнүүн,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0135,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,1.5,18.5,6.0,Жаргал.Болор,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0143,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,18.125,6.0,Бат.Сод-Эрдэнэ,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0141,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.5,17.166666666666668,6.0,Болд.Болор,Computer Graphics,Interactive visualization tool for academic data
S2025_WINTER,STU_0043,PRELIMINARY_DEFENSE,S2025_WINTER_COM_03,25.0,4,1.5,20.875,6.0,Дорж.Тэнүүн,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0086,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,1.5,19.75,6.0,Очир.Одгэрэл,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0183,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.5,20.25,6.0,Сүх.Номин,Computer Graphics,Graphics-based simulation for learning environments
S2025_WINTER,STU_0035,PRELIMINARY_DEFENSE,S2025_WINTER_COM_06,25.0,4,1.5,20.875,6.0,Төмөр.Эрдэнэсувд,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0087,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,1.5,19.666666666666668,6.0,Алтан.Сод-Эрдэнэ,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0189,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,1.5,19.875,6.0,Алтан.Энхжин,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0195,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,1.5,16.166666666666668,6.0,Сүх.Болор,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0091,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,1.5,19.166666666666668,6.0,Алтан.Сод-Эрдэнэ,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0102,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,21.0,6.0,Очир.Билгүүн,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0117,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.5,18.25,6.0,Ган.Оюун,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0118,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.5,17.833333333333332,6.0,Дорж.Идэр,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0222,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,1.5,19.25,6.0,Бат.Сод-Эрдэнэ,E-Commerce Systems,Shopping cart and order tracking system
S2025_WINTER,STU_0004,PRELIMINARY_DEFENSE,S2025_WINTER_COM_03,25.0,4,1.5,17.875,6.0,Сүх.Номин,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0198,PRELIMINARY_DEFENSE,S2026_SPRING_COM_08,25.0,4,1.5,19.875,6.0,Бат.Бат-Эрдэнэ,Cybersecurity,Secure authentication model for student information systems
S2025_WINTER,STU_0012,PRELIMINARY_DEFENSE,S2025_WINTER_COM_06,25.0,4,1.5,21.75,6.0,Буян.Наран,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0088,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,1.5,17.5,6.0,Сүх.Болор,E-Commerce Systems,Online marketplace prototype for local businesses
S2025_WINTER,STU_0028,PRELIMINARY_DEFENSE,S2025_WINTER_COM_03,25.0,4,1.5,18.0,6.0,Ган.Тэнүүн,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0122,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,1.5,18.5,6.0,Дорж.Тэмүүлэн,IoT/Embedded Systems,Embedded attendance tracking prototype
